time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-11-29T11:00:33.740Z,23.824,121.787,33,4.9,mb,57,,,1.15,us,usp000a567,2022-04-29T19:00:29.677Z,"25 km SE of Hualien City, Taiwan",earthquake,,,,26,reviewed,us,us
2000-11-29T10:44:59.080Z,39.856,50.209,33,5,mb,17,,,1.56,us,usp000a565,2014-11-07T01:11:35.229Z,"56 km S of Türkan, Azerbaijan",earthquake,,,,4,reviewed,us,us
2000-11-29T10:35:48.461Z,63.8417,-150.1026,16.2,5.8,ml,,,,1.14,ak,ak000fcjnuse,2022-07-12T20:28:13.481Z,"52 km WSW of Ferry, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2000-11-29T10:25:13.260Z,-24.869,-70.886,58.2,6.3,mwc,212,,,1.15,us,usp000a563,2022-04-29T19:00:21.825Z,"72 km NW of Taltal, Chile",earthquake,,,,,reviewed,us,hrv
2000-11-29T09:36:15.820Z,-4.103,127.455,33,4.7,mb,31,,,0.97,us,usp000a55z,2014-11-07T01:11:35.164Z,"92 km WSW of Ambon, Indonesia",earthquake,,,,13,reviewed,us,us
2000-11-29T08:34:46.450Z,-5.591,152.885,33,4.6,mb,6,,,1.14,us,usp000a55u,2014-11-07T01:11:35.157Z,"153 km SSE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-29T07:29:45.820Z,-4.93,153.428,33,4.5,mb,6,,,1.74,us,usp000a55r,2014-11-07T01:11:35.153Z,"144 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-29T05:16:07.200Z,-45.472,-77.02,33,4.7,mb,26,,,0.91,us,usp000a55m,2014-11-07T01:11:35.144Z,"Off the coast of Aisen, Chile",earthquake,,,,7,reviewed,us,us
2000-11-29T01:48:44.370Z,13.775,120.657,117.5,5.5,mwc,120,,,1.05,us,usp000a55b,2022-04-29T19:00:16.262Z,"6 km SSE of Calatagan, Philippines",earthquake,,,,,reviewed,us,hrv
2000-11-28T23:33:50.370Z,-23.979,-177.088,148.2,4.7,mb,41,,,1.11,us,usp000a553,2014-11-07T01:11:35.103Z,"south of the Fiji Islands",earthquake,,,,8,reviewed,us,us
2000-11-28T23:24:55.660Z,-4.834,153.338,33,5.3,mwc,89,,,0.87,us,usp000a550,2022-04-29T19:00:10.686Z,"130 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-28T23:22:53.760Z,-6.12,148.719,33,4.7,mb,11,,,1.06,us,usp000a54y,2014-11-07T01:11:35.087Z,"92 km W of Kandrian, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-28T20:37:24.300Z,40.239,50.03,33,4.7,mb,29,,,1.11,us,usp000a54q,2014-11-07T01:11:34.746Z,"15 km SSW of Hövsan, Azerbaijan",earthquake,,,,2,reviewed,us,us
2000-11-28T20:06:41.020Z,-6.453,154.139,33,4.8,mb,30,,,0.81,us,usp000a54p,2014-11-07T01:11:34.741Z,"149 km W of Panguna, Papua New Guinea",earthquake,,,,12,reviewed,us,us
2000-11-28T19:04:19.220Z,-18.14,-178.167,650,4.5,mb,42,,,0.94,us,usp000a54j,2014-11-07T01:11:34.716Z,"266 km E of Levuka, Fiji",earthquake,,,,12,reviewed,us,us
2000-11-28T17:36:45.100Z,3.82,-83.029,33,4.5,mb,11,,,0.55,us,usp000a54a,2014-11-07T01:11:34.703Z,"off the coast of Central America",earthquake,,,,1,reviewed,us,us
2000-11-28T11:04:52.790Z,-4.341,152.886,33,4.8,mb,65,,,0.96,us,usp000a53v,2014-11-07T01:11:34.672Z,"68 km E of Kokopo, Papua New Guinea",earthquake,,,,20,reviewed,us,us
2000-11-28T08:35:51.920Z,-5.563,151.874,33,4.5,mb,22,,,1.23,us,usp000a53m,2014-11-07T01:11:34.659Z,"141 km SSW of Kokopo, Papua New Guinea",earthquake,,,,6,reviewed,us,us
2000-11-28T05:16:40.220Z,-7.157,156,59.3,4.8,mb,56,,,0.96,us,usp000a53e,2014-11-07T01:11:34.637Z,"109 km SSE of Panguna, Papua New Guinea",earthquake,,,,12,reviewed,us,us
2000-11-28T00:27:00.320Z,71.942,-134.355,10,4.6,mb,41,,,1.44,us,usp000a530,2014-11-07T01:11:34.601Z,"Beaufort Sea",earthquake,,,,7,reviewed,us,us
2000-11-27T20:31:15.200Z,-5.148,153.312,33,4.5,mb,8,,,0.83,us,usp000a52t,2014-11-07T01:11:34.589Z,"146 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-27T19:57:28.600Z,-44.65,167.47,7,4.6,ml,14,,,,us,usp000a52s,2014-11-07T01:11:34.588Z,"87 km NNW of Te Anau, New Zealand",earthquake,,,,,reviewed,wel,wel
2000-11-27T16:35:14.140Z,-5.659,153.817,33,4.8,mb,19,,,1.38,us,usp000a52n,2014-11-07T01:11:34.581Z,"198 km WNW of Panguna, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-27T13:24:10.700Z,-4.665,153.066,33,4.7,mb,46,,,1.02,us,usp000a52f,2014-11-07T01:11:34.567Z,"95 km ESE of Kokopo, Papua New Guinea",earthquake,,,,13,reviewed,us,us
2000-11-27T12:53:45.630Z,35.588,140.696,67.5,4.6,mb,18,,,0.72,us,usp000a52e,2014-11-07T01:11:34.565Z,"14 km SSE of Asahi, Japan",earthquake,,12.7,,4,reviewed,us,us
2000-11-27T10:54:29.840Z,-24.663,-70.151,58.3,5.2,mwc,120,,,1.18,us,usp000a529,2022-04-29T19:00:04.483Z,"89 km NNE of Taltal, Chile",earthquake,,,,,reviewed,us,hrv
2000-11-27T09:59:39.980Z,26.567,144.696,33,4.7,mb,52,,,1.13,us,usp000a526,2014-11-07T01:11:34.534Z,"Bonin Islands, Japan region",earthquake,,,,20,reviewed,us,us
2000-11-27T03:21:54.660Z,-5.761,153.424,33,4.5,mb,11,,,1.22,us,usp000a51n,2014-11-07T01:11:34.498Z,"202 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-27T00:56:02.470Z,-5.121,153.239,33,4.9,mb,73,,,1.14,us,usp000a51j,2014-11-07T01:11:34.489Z,"137 km SE of Kokopo, Papua New Guinea",earthquake,,,,10,reviewed,us,us
2000-11-26T23:12:21.210Z,-6.615,154.343,33,4.6,mb,18,,,1.04,us,usp000a51d,2014-11-07T01:11:34.476Z,"130 km WSW of Panguna, Papua New Guinea",earthquake,,,,6,reviewed,us,us
2000-11-26T23:09:58.580Z,-60.228,-47.067,10,5.2,mwc,47,,,1.18,us,usp000a51c,2022-04-29T18:59:58.171Z,"Scotia Sea",earthquake,,,,,reviewed,us,hrv
2000-11-26T21:56:31.280Z,-14.867,167.112,33,4.7,mb,8,,,1.48,us,usp000a518,2014-11-07T01:11:34.464Z,"19 km NNE of Port-Olry, Vanuatu",earthquake,,,,3,reviewed,us,us
2000-11-26T21:37:11.180Z,40.123,50.186,54.4,4.5,mb,54,,,1.05,us,usp000a516,2014-11-07T01:11:34.457Z,"26 km S of Türkan, Azerbaijan",earthquake,,5.4,,13,reviewed,us,us
2000-11-26T20:12:24.110Z,-14.592,166.722,33,4.8,mb,15,,,1.07,us,usp000a510,2014-11-07T01:11:34.438Z,"62 km NW of Port-Olry, Vanuatu",earthquake,,,,3,reviewed,us,us
2000-11-26T15:20:06.230Z,12.12,-88.386,33,4.8,mb,84,,,1.35,us,usp000a50m,2014-11-07T01:11:34.404Z,"122 km SW of Jiquilillo, Nicaragua",earthquake,,,,31,reviewed,us,us
2000-11-26T13:16:10.950Z,-5.736,153.934,33,4.5,mb,22,,,1.17,us,usp000a50g,2014-11-07T01:11:34.395Z,"183 km WNW of Panguna, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-26T11:42:31.800Z,-33.688,-71.807,43.3,4.6,mb,39,,,,us,usp000a50a,2014-11-07T01:11:34.384Z,"21 km WSW of San Antonio, Chile",earthquake,,,,4,reviewed,guc,us
2000-11-26T08:47:56.100Z,39.898,50.133,33,4.6,mb,91,,,1.09,us,usp000a4zy,2014-11-07T01:11:34.191Z,"52 km S of Türkan, Azerbaijan",earthquake,,,,52,reviewed,us,us
2000-11-26T08:09:20.830Z,-7.564,155.86,33,4.8,mb,33,,,1.02,us,usp000a4zw,2014-11-07T01:11:34.186Z,"123 km WNW of Gizo, Solomon Islands",earthquake,,,,12,reviewed,us,us
2000-11-26T06:36:36.280Z,40.048,50.188,49.1,4.7,mb,53,,,1.11,us,usp000a4zn,2014-11-07T01:11:34.164Z,"35 km S of Türkan, Azerbaijan",earthquake,,7.3,,12,reviewed,us,us
2000-11-26T05:46:11.790Z,-7.57,127.373,150,4.5,mb,54,,,0.9,us,usp000a4zk,2014-11-07T01:11:34.158Z,"113 km NNE of Lospalos, Timor Leste",earthquake,,,,5,reviewed,us,us
2000-11-26T05:43:22.980Z,12.174,-88.45,33,4.6,mb,28,,,1.22,us,usp000a4zh,2014-11-07T01:11:34.154Z,"120 km SSW of Chirilagua, El Salvador",earthquake,,,,8,reviewed,us,us
2000-11-26T05:34:09.960Z,-6.271,128.601,341.9,4.7,mb,36,,,0.97,us,usp000a4zg,2014-11-07T01:11:34.150Z,"288 km S of Ambon, Indonesia",earthquake,,11,,12,reviewed,us,us
2000-11-26T05:23:11.630Z,-6.444,153.422,33,5.2,mwc,72,,,0.92,us,usp000a4ze,2016-11-10T00:03:21.263Z,"228 km W of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-26T03:52:53.210Z,-5.364,153.234,33,4.7,mb,28,,,1.02,us,usp000a4z7,2014-11-07T01:11:34.104Z,"155 km SE of Kokopo, Papua New Guinea",earthquake,,,,10,reviewed,us,us
2000-11-26T03:21:52.850Z,-5.388,153.821,33,4.6,mb,21,,,1.21,us,usp000a4z3,2014-11-07T01:11:34.097Z,"207 km SE of Kokopo, Papua New Guinea",earthquake,,,,7,reviewed,us,us
2000-11-26T03:10:14.870Z,-5.482,153.791,33,4.7,mb,19,,,1.19,us,usp000a4z2,2014-11-07T01:11:34.095Z,"209 km WNW of Panguna, Papua New Guinea",earthquake,,,,8,reviewed,us,us
2000-11-26T02:38:45.560Z,-31.696,-71.665,34.8,4.9,mb,58,,,1.11,us,usp000a4z1,2014-11-07T01:11:34.087Z,"47 km W of Illapel, Chile",earthquake,,,,18,reviewed,us,us
2000-11-26T02:14:07.720Z,-5.692,153.627,33,5.2,mwc,28,,,1.18,us,usp000a4yy,2016-11-10T00:03:20.541Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-26T02:01:49.610Z,35.868,90.55,33,5.4,mwc,132,,,1.02,us,usp000a4yx,2022-04-29T18:59:57.047Z,"Southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2000-11-26T00:03:31.680Z,-5.423,153.878,33,4.5,mb,11,,,0.67,us,usp000a4yq,2014-11-07T01:11:34.049Z,"203 km WNW of Panguna, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-26T00:03:20.940Z,11.229,-86.606,31.4,4.6,mb,46,,,1.35,us,usp000a4yp,2014-11-07T01:11:34.042Z,"62 km S of Masachapa, Nicaragua",earthquake,,,,16,reviewed,us,us
2000-11-25T23:49:08.090Z,-5.478,153.105,33,4.7,mb,28,,,1.32,us,usp000a4ym,2014-11-07T01:11:34.038Z,"156 km SE of Kokopo, Papua New Guinea",earthquake,,,,6,reviewed,us,us
2000-11-25T23:07:18.550Z,-6.241,146.659,33,4.8,mb,38,,,1.2,us,usp000a4yk,2014-11-07T01:11:34.034Z,"65 km NW of Lae, Papua New Guinea",earthquake,,,,12,reviewed,us,us
2000-11-25T19:41:58.860Z,40.648,142.302,80.2,4.6,mb,30,,,0.76,us,usp000a4y4,2014-11-07T01:11:34.006Z,"69 km ENE of Hachinohe, Japan",earthquake,,6.2,,6,reviewed,us,us
2000-11-25T18:49:11.680Z,40.05,50.157,33,4.5,mb,58,,,1.04,us,usp000a4y1,2014-11-07T01:11:33.998Z,"35 km S of Türkan, Azerbaijan",earthquake,,,,20,reviewed,us,us
2000-11-25T18:42:53.850Z,-5.627,153.46,33,4.7,mb,11,,,0.93,us,usp000a4xz,2014-11-07T01:11:33.994Z,"193 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-25T18:22:54.360Z,-5.167,153.208,33,5.2,mb,19,,,0.87,us,usp000a4xx,2014-11-07T01:11:33.991Z,"138 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-25T18:10:47.390Z,40.167,49.954,33,6.5,mwc,268,,,1.02,us,usp000a4xv,2022-04-29T18:59:55.829Z,"23 km SSE of Badamdar, Azerbaijan",earthquake,,,,,reviewed,us,hrv
2000-11-25T18:09:11.420Z,40.245,49.946,50.4,6.8,mwc,446,,,1.03,us,usp000a4xu,2022-04-29T19:46:29.848Z,"15 km SSE of Baku, Azerbaijan",earthquake,,2.7,,,reviewed,us,hrv
2000-11-25T17:41:09.890Z,-5.698,153.535,33,5,mb,48,,,1.29,us,usp000a4xt,2014-11-07T01:11:33.897Z,"205 km SE of Kokopo, Papua New Guinea",earthquake,,,,19,reviewed,us,us
2000-11-25T17:36:41.390Z,-5.29,154.181,33,4.6,mb,10,,,0.96,us,usp000a4xr,2014-11-07T01:11:33.893Z,"183 km NW of Panguna, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-25T17:15:51.400Z,-8.456,122.8,113.4,4.5,mb,7,,,1.18,us,usp000a4xm,2014-11-07T01:11:33.887Z,"67 km ENE of Maumere, Indonesia",earthquake,,33.1,,1,reviewed,us,us
2000-11-25T16:46:58.480Z,-5.425,153.605,33,5.6,mwc,88,,,1.19,us,usp000a4xh,2022-04-29T18:59:54.647Z,"190 km SE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-25T16:09:47.370Z,-5.477,153.47,33,5.4,mwc,41,,,1.22,us,usp000a4xd,2016-11-10T00:02:50.985Z,"182 km SE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-25T15:53:29.800Z,-4.685,153.143,33,4.6,mb,22,,,0.96,us,usp000a4xc,2014-11-07T01:11:33.862Z,"104 km ESE of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-25T14:46:14.460Z,-20.921,-178.643,542.9,4.7,mb,70,,,0.99,us,usp000a4x8,2014-11-07T01:11:33.848Z,"Fiji region",earthquake,,18.1,,15,reviewed,us,us
2000-11-25T12:15:31.350Z,-17.93,-178.475,565.4,4.5,mb,112,,,1.06,us,usp000a4x2,2014-11-07T01:11:33.827Z,"234 km E of Levuka, Fiji",earthquake,,,,30,reviewed,us,us
2000-11-25T12:02:00.830Z,66.557,-170.283,10,4.6,mb,9,,,0.47,us,usp000a4x1,2014-11-07T01:11:33.825Z,"107 km NW of Diomede, Alaska",earthquake,,,,3,reviewed,us,us
2000-11-25T06:48:48.530Z,-3.542,151.303,33,4.8,mb,27,,,0.78,us,usp000a4wj,2014-11-07T01:11:33.800Z,"120 km NW of Rabaul, Papua New Guinea",earthquake,,,,9,reviewed,us,us
2000-11-25T03:25:37.230Z,10.122,56.648,10,4.5,mb,18,,,1.28,us,usp000a4wa,2014-11-07T01:11:33.786Z,"Carlsberg Ridge",earthquake,,,,1,reviewed,us,us
2000-11-25T03:09:37.470Z,-9.296,122.146,111.7,4.6,mb,30,,,1.11,us,usp000a4w9,2014-11-07T01:11:33.780Z,"73 km SE of Ende, Indonesia",earthquake,,14.8,,9,reviewed,us,us
2000-11-25T03:04:52.200Z,-4.953,152.902,33,4.6,mb,33,,,0.92,us,usp000a4w7,2014-11-07T01:11:33.776Z,"97 km SE of Kokopo, Papua New Guinea",earthquake,,,,6,reviewed,us,us
2000-11-25T02:34:19.080Z,-4.677,152.979,33,4.7,mb,13,,,1.14,us,usp000a4w4,2014-11-07T01:11:33.769Z,"87 km ESE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-25T02:20:09.370Z,-5.39,151.64,33,4.6,mb,12,,,0.72,us,usp000a4w2,2014-11-07T01:11:33.766Z,"135 km SSW of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-25T02:12:41.570Z,-23.763,179.964,519.6,4.5,mb,39,,,0.77,us,usp000a4w1,2014-11-07T01:11:33.761Z,"south of the Fiji Islands",earthquake,,22.2,,12,reviewed,us,us
2000-11-25T01:10:10.220Z,-5.19,153.223,33,4.8,mb,11,,,0.88,us,usp000a4vw,2014-11-07T01:11:33.754Z,"141 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-24T21:45:48.240Z,28.19,-112.987,10,4.9,mb,70,,,1.32,us,usp000a4vj,2022-04-29T19:26:16.154Z,"72 km NNE of Villa Alberto Andrés Alvarado Arámburo, Mexico",earthquake,,,,22,reviewed,us,us
2000-11-24T21:15:08.900Z,-5.506,153.762,33,4.6,mb,20,,,0.9,us,usp000a4ve,2014-11-07T01:11:33.623Z,"209 km SE of Kokopo, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-24T20:16:18.590Z,-5.249,152.541,33,5.3,mb,44,,,0.94,us,usp000a4vb,2014-11-07T01:11:33.616Z,"104 km SSE of Kokopo, Papua New Guinea",earthquake,,,,12,reviewed,us,us
2000-11-24T19:57:14.230Z,-8.709,124.006,33,4.8,mb,13,,,0.69,us,usp000a4v9,2014-11-07T01:11:33.611Z,"68 km NW of Pante Makasar, Timor Leste",earthquake,,,,3,reviewed,us,us
2000-11-24T19:51:11.290Z,6.801,-73.036,162.7,4.8,mb,99,,,0.72,us,usp000a4v8,2014-11-07T01:11:33.591Z,"8 km NW of Cepitá, Colombia",earthquake,,3.7,,28,reviewed,us,us
2000-11-24T17:27:11.160Z,-20.508,-174.367,35.3,5.4,mwc,159,,,0.92,us,usp000a4v2,2022-04-29T18:59:53.524Z,"76 km S of Pangai, Tonga",earthquake,,,,,reviewed,us,hrv
2000-11-24T15:29:27.120Z,-4.839,153.181,33,5.1,mwc,58,,,1.04,us,usp000a4uv,2022-04-29T18:59:52.271Z,"115 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-24T12:46:29.730Z,-6.149,151.714,33,4.9,mb,12,,,0.9,us,usp000a4um,2014-11-07T01:11:33.531Z,"186 km ESE of Kimbe, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-24T12:43:41.000Z,0.794,99.73,33,4.7,mb,14,,,0.7,us,usp000a4uk,2014-11-07T01:11:33.529Z,"82 km SE of Padangsidempuan, Indonesia",earthquake,,,,1,reviewed,us,us
2000-11-24T11:29:32.130Z,-1.491,-77.609,205.3,4.9,mb,179,,,0.79,us,usp000a4ug,2014-11-07T01:11:33.510Z,"43 km E of Puyo, Ecuador",earthquake,,8.4,,80,reviewed,us,us
2000-11-24T10:31:03.360Z,-55.29,-27.076,33,4.5,mb,14,,,1.09,us,usp000a4uc,2014-11-07T01:11:33.503Z,"South Sandwich Islands region",earthquake,,,,1,reviewed,us,us
2000-11-24T10:11:43.620Z,-4.805,152.994,33,5.3,mwc,54,,,1.25,us,usp000a4ub,2022-04-29T18:59:51.194Z,"95 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-24T10:08:47.400Z,-14.51,166.442,33,4.8,mb,34,,,1.04,us,usp000a4ua,2014-11-07T01:11:33.491Z,"89 km NW of Port-Olry, Vanuatu",earthquake,,,,4,reviewed,us,us
2000-11-24T09:55:40.950Z,-5.36,153.108,33,4.7,mb,13,,,0.91,us,usp000a4u9,2014-11-07T01:11:33.490Z,"145 km SE of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-24T08:27:30.460Z,-5.277,152.967,33,5.2,mb,68,,,0.99,us,usp000a4u4,2014-11-07T01:11:33.473Z,"129 km SE of Kokopo, Papua New Guinea",earthquake,,,,27,reviewed,us,us
2000-11-24T03:41:27.260Z,-5.464,153.511,33,4.8,mb,28,,,1.02,us,usp000a4tf,2014-11-07T01:11:33.422Z,"185 km SE of Kokopo, Papua New Guinea",earthquake,,,,10,reviewed,us,us
2000-11-24T02:20:13.940Z,-5.034,153.295,33,4.5,mb,9,,,1.39,us,usp000a4t8,2014-11-07T01:11:33.411Z,"137 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-24T00:39:58.280Z,-4.576,153.066,33,5.3,mb,112,,,0.91,us,usp000a4t2,2014-11-07T01:11:33.387Z,"92 km ESE of Kokopo, Papua New Guinea",earthquake,,,,29,reviewed,us,us
2000-11-24T00:02:28.320Z,-5.723,153.508,33,4.5,mb,10,,,1.07,us,usp000a4t0,2014-11-07T01:11:33.385Z,"205 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-23T23:10:35.460Z,-4.655,152.998,33,5.8,mwc,160,,,0.97,us,usp000a4sw,2022-04-29T18:59:50.024Z,"87 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-23T22:29:57.580Z,-5.584,153.527,33,4.8,mb,30,,,1.17,us,usp000a4sr,2014-11-07T01:11:33.350Z,"195 km SE of Kokopo, Papua New Guinea",earthquake,,,,9,reviewed,us,us
2000-11-23T22:24:40.920Z,-16.471,-172.768,33,4.8,mb,74,,,1.16,us,usp000a4sq,2014-11-07T01:11:33.343Z,"123 km ESE of Hihifo, Tonga",earthquake,,,,32,reviewed,us,us
2000-11-23T21:42:59.950Z,-5.487,153.609,33,4.8,mb,31,,,1.42,us,usp000a4sj,2014-11-07T01:11:33.335Z,"195 km SE of Kokopo, Papua New Guinea",earthquake,,,,11,reviewed,us,us
2000-11-23T21:12:03.120Z,44.669,138.81,238.6,4.6,mb,109,,,0.94,us,usp000a4sg,2014-11-07T01:11:33.324Z,"179 km ESE of Terney, Russia",earthquake,,8.2,,48,reviewed,us,us
2000-11-23T19:25:28.370Z,-6.232,153.123,33,4.6,mb,24,,,0.7,us,usp000a4sa,2014-11-07T01:11:33.314Z,"229 km SSE of Kokopo, Papua New Guinea",earthquake,,,,7,reviewed,us,us
2000-11-23T19:17:00.650Z,-4.757,153.276,33,5.1,mb,36,,,1.16,us,usp000a4s9,2014-11-07T01:11:33.310Z,"120 km ESE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-23T19:14:46.240Z,-35.028,54.097,10,4.9,mb,13,,,1.09,us,usp000a4s8,2014-11-07T01:11:33.309Z,"South Indian Ocean",earthquake,,,,2,reviewed,us,us
2000-11-23T19:14:02.140Z,-4.75,153.163,33,4.7,mb,13,,,1.49,us,usp000a4s7,2014-11-07T01:11:33.307Z,"108 km ESE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-23T18:43:15.660Z,-4.585,153.058,33,6.3,mwc,283,,,1.1,us,usp000a4s2,2022-04-29T18:59:48.940Z,"91 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-23T17:11:45.990Z,12.866,144.07,10,5.6,mwc,76,,,1.1,us,usp000a4s0,2022-04-29T18:59:47.770Z,"78 km SW of Merizo Village, Guam",earthquake,,,,,reviewed,us,hrv
2000-11-23T15:42:25.550Z,-6.299,153.145,33,5,mb,43,,,0.88,us,usp000a4rx,2014-11-07T01:11:33.137Z,"237 km SSE of Kokopo, Papua New Guinea",earthquake,,,,17,reviewed,us,us
2000-11-23T14:54:21.970Z,-5.369,153.201,33,4.6,mb,9,,,1.07,us,usp000a4rw,2014-11-07T01:11:33.136Z,"153 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-23T14:53:27.830Z,-4.598,152.921,33,4.5,mb,11,,,1.06,us,usp000a4rv,2014-11-07T01:11:33.134Z,"77 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-23T14:33:38.390Z,-14.353,167.715,33,4.9,mb,9,,,0.88,us,usp000a4rs,2014-11-07T01:11:33.130Z,"55 km SSE of Sola, Vanuatu",earthquake,,,,2,reviewed,us,us
2000-11-23T13:43:24.140Z,-5.642,153.62,33,4.5,mb,20,,,1.11,us,usp000a4rn,2014-11-07T01:11:33.123Z,"207 km SE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-23T09:13:32.100Z,-6.902,154.657,33,4.5,mb,11,,,1.02,us,usp000a4r6,2014-11-07T01:11:33.076Z,"112 km SW of Panguna, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-23T08:52:18.010Z,11.494,-127.633,10,5,mb,110,,,0.94,us,usp000a4r5,2014-11-07T01:11:33.065Z,"North Pacific Ocean",earthquake,,,,34,reviewed,us,us
2000-11-23T08:20:47.930Z,-4.824,153.391,33,4.7,mb,15,,,1.07,us,usp000a4r4,2014-11-07T01:11:33.063Z,"135 km ESE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-23T08:13:44.380Z,-5.338,153.188,33,5,mb,18,,,1.15,us,usp000a4r3,2014-11-07T01:11:33.061Z,"150 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-23T06:55:58.710Z,-3.721,151.583,33,5.2,mwc,34,,,1.12,us,usp000a4qy,2022-04-29T18:59:46.581Z,"83 km NW of Rabaul, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-23T06:37:07.640Z,-24.586,179.755,546.1,4.9,mb,93,,,0.85,us,usp000a4qv,2014-11-07T01:11:33.042Z,"south of the Fiji Islands",earthquake,,17,,31,reviewed,us,us
2000-11-23T05:47:35.800Z,46.487,153.217,33,5,mb,145,,,0.84,us,usp000a4qr,2014-11-07T01:11:33.026Z,"Kuril Islands",earthquake,,,,74,reviewed,us,us
2000-11-23T05:25:39.160Z,-5.493,152.909,33,4.5,mb,21,,,1.4,us,usp000a4qp,2014-11-07T01:11:33.022Z,"145 km SSE of Kokopo, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-23T04:56:38.670Z,-5.076,152.559,33,5.5,mwc,176,,,0.81,us,usp000a4qm,2022-04-29T18:59:45.426Z,"87 km SSE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-23T04:44:44.550Z,-5.32,153.199,33,5.1,mb,52,,,1.32,us,usp000a4qk,2014-11-07T01:11:32.994Z,"149 km SE of Kokopo, Papua New Guinea",earthquake,,,,21,reviewed,us,us
2000-11-23T03:44:12.590Z,-5.64,152.743,33,4.7,mb,34,,,1.08,us,usp000a4qd,2014-11-07T01:11:32.984Z,"152 km SSE of Kokopo, Papua New Guinea",earthquake,,,,11,reviewed,us,us
2000-11-23T03:17:32.990Z,-5.644,152.808,33,4.5,mb,17,,,0.92,us,usp000a4q9,2014-11-07T01:11:32.978Z,"155 km SSE of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-23T00:28:44.740Z,-5.167,153.361,33,4.6,mb,29,,,1.31,us,usp000a4px,2014-11-07T01:11:32.956Z,"151 km SE of Kokopo, Papua New Guinea",earthquake,,,,6,reviewed,us,us
2000-11-23T00:19:53.320Z,5.942,126.796,148.4,4.7,mb,33,,,0.8,us,usp000a4pw,2014-11-07T01:11:32.953Z,"82 km SE of Pondaguitan, Philippines",earthquake,,6.6,,8,reviewed,us,us
2000-11-23T00:13:00.780Z,-5.589,152.567,33,5.7,mwc,78,,,1.19,us,usp000a4pv,2022-04-29T18:59:44.263Z,"141 km SSE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
